Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sorting_markers,source_name,SRA Study,strain,tissue
SRR26338442,6 weeks old,RNA-Seq,76,924068952,PRJNA429735,SAMN37752387,378161580,B cells,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046965,GSM7833908,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833908,Ter119-Gr1-TCRb-CD19loB220loIgM-CD43-CD24+,Bone Marrow,SRP128986,C57BL/6J,Bone Marrow
SRR26338443,6 weeks old,RNA-Seq,76,826940496,PRJNA429735,SAMN37752388,336659428,B cells,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046967,GSM7833909,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833909,Ter119-Gr1-TCRb-CD19loB220loIgM-CD43-CD24+,Bone Marrow,SRP128986,C57BL/6J,Bone Marrow
SRR26338444,6 weeks old,RNA-Seq,76,875773764,PRJNA429735,SAMN37752389,358118680,B cells,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046969,GSM7833910,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833910,Ter119-Gr1-TCRb-CD19loB220loIgM-CD43-CD24+,Bone Marrow,SRP128986,C57BL/6J,Bone Marrow
SRR26338445,6 weeks old,RNA-Seq,76,877852060,PRJNA429735,SAMN37752390,363727152,B cells,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046971,GSM7833911,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833911,GFPhi CD138+ MHCIIlo (dump: NK1.1- TCRb- Gr1- CD11b-),Bone Marrow,SRP128986,C57BL/6J,Bone Marrow
SRR26338446,6 weeks old,RNA-Seq,76,1103878948,PRJNA429735,SAMN37752391,455867578,B cells,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046973,GSM7833912,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833912,GFPhi CD138+ MHCIIlo (dump: NK1.1- TCRb- Gr1- CD11b-),Bone Marrow,SRP128986,C57BL/6J,Bone Marrow
SRR26338447,6 weeks old,RNA-Seq,76,1332201948,PRJNA429735,SAMN37752392,539317953,B cells,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX22046975,GSM7833913,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833913,GFPhi CD138+ MHCIIlo (dump: NK1.1- TCRb- Gr1- CD11b-),Bone Marrow,SRP128986,C57BL/6J,Bone Marrow
SRR26338448,6 weeks old,RNA-Seq,76,569276176,PRJNA429735,SAMN37752393,211918303,Mast Cells,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046977,GSM7833914,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833914,CD45+CD19-FcER1a+CD117+,Bone Marrow,SRP128986,C57BL/6J,Bone Marrow
SRR26338449,6 weeks old,RNA-Seq,76,407347840,PRJNA429735,SAMN37752394,151974351,Mast Cells,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046979,GSM7833915,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833915,CD45+CD19-FcER1a+CD117+,Bone Marrow,SRP128986,C57BL/6J,Bone Marrow
SRR26338450,6 weeks old,RNA-Seq,76,530439264,PRJNA429735,SAMN37752395,198113555,Mast Cells,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046981,GSM7833916,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833916,CD45+CD19-FcER1a+CD117+,Bone Marrow,SRP128986,C57BL/6J,Bone Marrow
SRR26338451,6 weeks old,RNA-Seq,76,425406960,PRJNA429735,SAMN37752396,158504181,Mast Cells,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX22046983,GSM7833917,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:51:00Z,1,GSM7833917,CD45+CD19-FcER1a+CD117+,Fat,SRP128986,C57BL/6J,Fat
SRR26338452,6 weeks old,RNA-Seq,76,694859412,PRJNA429735,SAMN37752397,256743144,Mast Cells,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22046985,GSM7833918,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833918,CD45+CD19-FcER1a+CD117+,Fat,SRP128986,C57BL/6J,Fat
SRR26338453,6 weeks old,RNA-Seq,76,554874784,PRJNA429735,SAMN37752398,205233255,Mast Cells,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046987,GSM7833919,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833919,CD45+CD19-FcER1a+CD117+,Palate,SRP128986,C57BL/6J,Palate
SRR26338454,6 weeks old,RNA-Seq,76,602442044,PRJNA429735,SAMN37752399,222824719,Mast Cells,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX22046989,GSM7833920,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:51:00Z,1,GSM7833920,CD45+CD19-FcER1a+CD117+,Palate,SRP128986,C57BL/6J,Palate
SRR26338455,6 weeks old,RNA-Seq,76,606946792,PRJNA429735,SAMN37752400,225367985,Mast Cells,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046991,GSM7833921,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833921,CD45+CD19-FcER1a+CD117+,Spleen,SRP128986,C57BL/6J,Spleen
SRR26338456,6 weeks old,RNA-Seq,76,582249300,PRJNA429735,SAMN37752401,217212399,Mast Cells,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046993,GSM7833922,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833922,CD45+CD19-FcER1a+CD117+,Spleen,SRP128986,C57BL/6J,Spleen
SRR26338457,6 weeks old,RNA-Seq,76,674928716,PRJNA429735,SAMN37752402,249039399,Mast Cells,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX22046995,GSM7833923,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:53:00Z,1,GSM7833923,CD45+CD19-FcER1a+CD117+,Tongue,SRP128986,C57BL/6J,Tongue
SRR26338458,6 weeks old,RNA-Seq,76,763158788,PRJNA429735,SAMN37752403,279886154,Mast Cells,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX22046997,GSM7833924,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833924,CD45+CD19-FcER1a+CD117+,Tongue,SRP128986,C57BL/6J,Tongue
SRR26338459,6 weeks old,RNA-Seq,76,388948088,PRJNA429735,SAMN37752404,143742993,Basophils,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX22046999,GSM7833925,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:51:00Z,1,GSM7833925,Tissue finely mince and digested in collagenase IV (400 U/mL) + Dispase (0.1% w/v) for 30 minutes,Lung,SRP128986,C57BL/6J,Lung
SRR26338460,6 weeks old,RNA-Seq,76,377606228,PRJNA429735,SAMN37752405,138515294,Basophils,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX22047001,GSM7833926,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833926,Tissue finely mince and digested in collagenase IV (400 U/mL) + Dispase (0.1% w/v) for 30 minutes,Lung,SRP128986,C57BL/6J,Lung
SRR26338461,6 weeks old,RNA-Seq,76,509898592,PRJNA429735,SAMN37752406,190090084,Mast Cells,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX22047003,GSM7833927,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833927,CD45+CD19-FcER1a+CD117+,Lung,SRP128986,C57BL/6J,Lung
SRR26338462,6 weeks old,RNA-Seq,76,467726420,PRJNA429735,SAMN37752407,172653080,Mast Cells,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX22047005,GSM7833928,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2023-10-15T00:00:00Z,2023-10-11T17:52:00Z,1,GSM7833928,CD45+CD19-FcER1a+CD117+,Lung,SRP128986,C57BL/6J,Lung
